id,category,role,audience,format,lens,context,prompt
4752,社区,社区运营者,创始人,Markdown大纲,效率,用户流失,任务编号 P4752。请扮演社区运营者。围绕“社区场景052-用户流失”中的规则、活动、留存任务，面向创始人，提炼核心洞察并给出行动建议。请用Markdown大纲输出，并从“效率”角度做重点判断。要求：给出至少一个反例；按难易度排序；最后给出3条可立即执行的下一步。
4753,社区,社区运营者,新手用户,JSON结构,风险,内部培训,任务编号 P4753。请扮演社区运营者。围绕“社区场景053-内部培训”中的规则、活动、留存任务，面向新手用户，设计一套可量化指标。请用JSON结构输出，并从“风险”角度做重点判断。要求：按难易度排序；先给结论再解释；最后给出3条可立即执行的下一步。
4754,社区,社区运营者,一线执行团队,复盘报告,增长,需要复盘,任务编号 P4754。请扮演社区运营者。围绕“社区场景054-需要复盘”中的规则、活动、留存任务，面向一线执行团队，把零散想法整理成结构化大纲。请用复盘报告输出，并从“增长”角度做重点判断。要求：避免虚构事实；给出示例输入输出；最后给出3条可立即执行的下一步。
4755,社区,社区运营者,开发团队,短视频脚本,短期落地,时间紧迫,任务编号 P4755。请扮演社区运营者。围绕“社区场景055-时间紧迫”中的规则、活动、留存任务，面向开发团队，生成可直接使用的模板。请用短视频脚本输出，并从“短期落地”角度做重点判断。要求：避免专业黑话；给出至少一个反例；最后给出3条可立即执行的下一步。
4756,社区,社区运营者,客服团队,Markdown大纲,成本,成熟企业,任务编号 P4756。请扮演社区运营者。围绕“社区场景056-成熟企业”中的规则、活动、留存任务，面向客服团队，做一次反向推理找出隐藏风险。请用Markdown大纲输出，并从“成本”角度做重点判断。要求：包含衡量标准；保持中立客观；最后给出3条可立即执行的下一步。
4757,社区,社区运营者,家长,JSON结构,可维护性,需要降本,任务编号 P4757。请扮演社区运营者。围绕“社区场景057-需要降本”中的规则、活动、留存任务，面向家长，给出低成本试验方案。请用JSON结构输出，并从“可维护性”角度做重点判断。要求：提供简短版本和完整版本；适合在一天内开始执行；最后给出3条可立即执行的下一步。
4758,社区,社区运营者,非技术读者,复盘报告,长期价值,流程混乱,任务编号 P4758。请扮演社区运营者。围绕“社区场景058-流程混乱”中的规则、活动、留存任务，面向非技术读者，创建对比表并推荐选择。请用复盘报告输出，并从“长期价值”角度做重点判断。要求：适合在一天内开始执行；必要时提出澄清问题；最后给出3条可立即执行的下一步。
4759,社区,社区运营者,中小企业主,短视频脚本,质量,数据不足,任务编号 P4759。请扮演社区运营者。围绕“社区场景059-数据不足”中的规则、活动、留存任务，面向中小企业主，把长内容压缩成高密度摘要。请用短视频脚本输出，并从“质量”角度做重点判断。要求：给出示例输入输出；输出可直接复制使用；最后给出3条可立即执行的下一步。
4760,社区,社区运营者,资深从业者,Markdown大纲,用户体验,公开发布,任务编号 P4760。请扮演社区运营者。围绕“社区场景060-公开发布”中的规则、活动、留存任务，面向资深从业者，提出10个创新方向并排序。请用Markdown大纲输出，并从“用户体验”角度做重点判断。要求：语言简洁，不说空话；提供简短版本和完整版本；最后给出3条可立即执行的下一步。
4761,社区,社区运营者,自由职业者,JSON结构,学习曲线,多方协作,任务编号 P4761。请扮演社区运营者。围绕“社区场景061-多方协作”中的规则、活动、留存任务，面向自由职业者，设计30天训练计划。请用JSON结构输出，并从“学习曲线”角度做重点判断。要求：兼顾成本和效果；按影响力排序；最后给出3条可立即执行的下一步。
4762,社区,社区运营者,设计团队,复盘报告,效率,预算有限,任务编号 P4762。请扮演社区运营者。围绕“社区场景062-预算有限”中的规则、活动、留存任务，面向设计团队，构建决策树帮助判断下一步。请用复盘报告输出，并从“效率”角度做重点判断。要求：指出最容易忽略的细节；包含可执行下一步；最后给出3条可立即执行的下一步。
4763,社区,社区运营者,投资人,短视频脚本,风险,初创团队,任务编号 P4763。请扮演社区运营者。围绕“社区场景063-初创团队”中的规则、活动、留存任务，面向投资人，生成会议讨论提纲。请用短视频脚本输出，并从“风险”角度做重点判断。要求：包含可执行下一步；包含衡量标准；最后给出3条可立即执行的下一步。
4764,社区,社区运营者,海外用户,Markdown大纲,增长,需要扩张,任务编号 P4764。请扮演社区运营者。围绕“社区场景064-需要扩张”中的规则、活动、留存任务，面向海外用户，写一份面向管理层的简报。请用Markdown大纲输出，并从“增长”角度做重点判断。要求：输出可直接复制使用；标注假设和不确定性；最后给出3条可立即执行的下一步。
4765,社区,社区运营者,专家评审,JSON结构,短期落地,新市场验证,任务编号 P4765。请扮演社区运营者。围绕“社区场景065-新市场验证”中的规则、活动、留存任务，面向专家评审，写一份面向执行者的操作手册。请用JSON结构输出，并从“短期落地”角度做重点判断。要求：保持中立客观；指出最容易忽略的细节；最后给出3条可立即执行的下一步。
4766,社区,社区运营者,大学生,复盘报告,成本,竞品压力,任务编号 P4766。请扮演社区运营者。围绕“社区场景066-竞品压力”中的规则、活动、留存任务，面向大学生，建立评估打分表。请用复盘报告输出，并从“成本”角度做重点判断。要求：先给结论再解释；避免专业黑话；最后给出3条可立即执行的下一步。
4767,社区,社区运营者,管理层,短视频脚本,可维护性,准备上线,任务编号 P4767。请扮演社区运营者。围绕“社区场景067-准备上线”中的规则、活动、留存任务，面向管理层，提出自动化改造思路。请用短视频脚本输出，并从“可维护性”角度做重点判断。要求：包含失败预案；用中文输出；最后给出3条可立即执行的下一步。
4768,社区,社区运营者,内容创作者,Markdown大纲,长期价值,高不确定性,任务编号 P4768。请扮演社区运营者。围绕“社区场景068-高不确定性”中的规则、活动、留存任务，面向内容创作者，设计用户调研问题。请用Markdown大纲输出，并从“长期价值”角度做重点判断。要求：用中文输出；兼顾成本和效果；最后给出3条可立即执行的下一步。
4769,社区,社区运营者,销售团队,JSON结构,质量,远程协作,任务编号 P4769。请扮演社区运营者。围绕“社区场景069-远程协作”中的规则、活动、留存任务，面向销售团队，模拟用户反馈并归纳模式。请用JSON结构输出，并从“质量”角度做重点判断。要求：标注假设和不确定性；避免虚构事实；最后给出3条可立即执行的下一步。
